date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:20:34	32929/32929	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.7.7	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/js/frontend-modules.minac9e.js	(from https://be-it.com.mx/)
10:20:34	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Sep%202022%2014:26:51%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://be-it.com.mx/)
10:20:34	20714/20714	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Jul%202022%2019:09:12%20GMT	https://be-it.com.mx/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/bck/macsoftware/be-it.com.mx/wp-includes/js/jquery/ui/core.min0028.js	(from https://be-it.com.mx/)
10:20:34	40513/40513	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Sep%202022%2014:26:53%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.7.7	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/js/frontend.minac9e.js	(from https://be-it.com.mx/)
10:20:34	2636/2636	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Sep%202022%2014:37:23%20GMT	https://be-it.com.mx/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element.js?ver=2.4.4	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-elementfc3c.js	(from https://be-it.com.mx/)
10:20:34	166696/166696	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:34%20GMT	https://be-it.com.mx/servicios/diagnostico-ti/	C:/bck/macsoftware/be-it.com.mx/servicios/diagnostico-ti/index.html	(from https://be-it.com.mx/)
10:20:35	681/681	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Nov%202023%2014:17:28%20GMT	https://be-it.com.mx/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.0.1	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min41fe.js	(from https://be-it.com.mx/)
10:20:35	18566/18566	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Nov%202023%2014:17:28%20GMT	https://be-it.com.mx/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.0.1	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor41fe.js	(from https://be-it.com.mx/)
10:20:35	19069/19069	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Jul%202022%2019:09:21%20GMT	https://be-it.com.mx/wp-includes/js/underscore.min.js?ver=1.13.1	C:/bck/macsoftware/be-it.com.mx/wp-includes/js/underscore.min0028.js	(from https://be-it.com.mx/)
10:20:35	1340/1340	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Jul%202022%2019:09:23%20GMT	https://be-it.com.mx/wp-includes/js/wp-util.min.js?ver=5.9.3	C:/bck/macsoftware/be-it.com.mx/wp-includes/js/wp-util.min7404.js	(from https://be-it.com.mx/)
10:20:35	166378/166378	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:35%20GMT	https://be-it.com.mx/servicios/ecommerce/	C:/bck/macsoftware/be-it.com.mx/servicios/ecommerce/index.html	(from https://be-it.com.mx/)
10:20:36	771/771	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Nov%202023%2014:17:36%20GMT	https://be-it.com.mx/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.8.4.1	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.minda65.js	(from https://be-it.com.mx/)
10:20:38	166229/166229	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:36%20GMT	https://be-it.com.mx/servicios/paginas-web/	C:/bck/macsoftware/be-it.com.mx/servicios/paginas-web/index.html	(from https://be-it.com.mx/)
10:20:39	147737/147737	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:36%20GMT	https://be-it.com.mx/blog/	C:/bck/macsoftware/be-it.com.mx/blog/index.html	(from https://be-it.com.mx/)
10:20:39	170906/170906	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:36%20GMT	https://be-it.com.mx/vacantes/	C:/bck/macsoftware/be-it.com.mx/vacantes/index.html	(from https://be-it.com.mx/)
10:20:39	148330/148330	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:36%20GMT	https://be-it.com.mx/contacto/	C:/bck/macsoftware/be-it.com.mx/contacto/index.html	(from https://be-it.com.mx/)
10:20:39	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:39%20GMT	https://be-it.com.mx/?jkit-ajax-request=jkit_elements	C:/bck/macsoftware/be-it.com.mx/indexe2f2.html	(from https://be-it.com.mx/)
10:20:40	431/431	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2014:37:23%20GMT	https://be-it.com.mx/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://be-it.com.mx/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.4.4)
10:20:40	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:40	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:40	76764/76764	---M--	200	added ('OK')	font/woff2	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:40	90060/90060	---M--	200	added ('OK')	font/woff	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:41	170825/170825	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202025%2015:20:39%20GMT	https://be-it.com.mx/servicios/	C:/bck/macsoftware/be-it.com.mx/servicios/index.html	(from https://be-it.com.mx/)
10:20:41	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:41	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:41	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:42	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:42	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:42	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:42	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:43	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:44	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:44	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:44	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:44	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:44	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:45	126069/126069	---M--	200	added ('OK')	image/gif	date:Fri,%2008%20Jul%202022%2019:05:35%20GMT	https://be-it.com.mx/wp-content/plugins/themesflat-addons-for-elementor/assets/css/loading/loading.gif	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/themesflat-addons-for-elementor/assets/css/loading/loading.gif	(from https://be-it.com.mx/wp-content/plugins/themesflat-addons-for-elementor/assets/css/tf-style.css?ver=5.9.3)
10:20:45	1517/1517	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Jul%202022%2019:05:36%20GMT	https://be-it.com.mx/wp-content/plugins/themesflat-addons-for-elementor/assets/img/icon-close.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/themesflat-addons-for-elementor/assets/img/icon-close.png	(from https://be-it.com.mx/wp-content/plugins/themesflat-addons-for-elementor/assets/css/tf-style.css?ver=5.9.3)
10:20:45	93372/93372	---M--	200	added ('OK')	font/woff2	date:Wed,%2021%20Sep%202022%2014:26:51%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff2	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
10:20:45	114280/114280	---M--	200	added ('OK')	font/woff	date:Wed,%2021%20Sep%202022%2014:26:51%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
10:20:46	211640/211640	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2021%20Sep%202022%2014:26:51%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.16.0	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
10:20:46	211480/211480	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2021%20Sep%202022%2014:26:51%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
10:20:46	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2014:26:52%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.9.3)
10:20:49	318907/318907	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2014:26:51%20GMT	https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.svg	(from https://be-it.com.mx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
10:21:13	160110/160110	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2019:06:56%20GMT	http://be-it.com.mx/wp-content/uploads/2022/06/creative-young-team-working-in-office-TXL7J5Z.jpg	C:/bck/macsoftware/be-it.com.mx/wp-content/uploads/2022/06/creative-young-team-working-in-office-TXL7J5Z.jpg	(from https://be-it.com.mx/wp-content/uploads/elementor/css/post-1280.css?ver=1706300910)
10:21:16	13680/13680	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/grid_ctrl_imgs.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/grid_ctrl_imgs.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm.css?ver=5.9.3)
10:21:17	222/222	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/search_normal.gif	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/search_normal.gif	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm.css?ver=5.9.3)
10:21:17	234478/234478	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Sep%202022%2021:53:15%20GMT	https://be-it.com.mx/wp-content/uploads/2022/09/be-it-home.jpg	C:/bck/macsoftware/be-it.com.mx/wp-content/uploads/2022/09/be-it-home.jpg	(from https://be-it.com.mx/wp-content/uploads/elementor/css/post-1280.css?ver=1706300910)
10:21:17	192717/192717	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2019:07:06%20GMT	http://be-it.com.mx/wp-content/uploads/2022/06/globe-Q676QDA.jpg	C:/bck/macsoftware/be-it.com.mx/wp-content/uploads/2022/06/globe-Q676QDA.jpg	(from https://be-it.com.mx/wp-content/uploads/elementor/css/post-1280.css?ver=1706300910)
10:21:17	216/216	---M--	200	added ('OK')	image/gif	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/search_hover.gif	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/search_hover.gif	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm.css?ver=5.9.3)
10:21:19	208/208	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_flat_0_ffffff_40x100.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_flat_0_ffffff_40x100.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:19	203/203	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_highlight-soft_50_ffffff_1x100.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_highlight-soft_50_ffffff_1x100.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:19	207/207	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_0_FFF_1x400.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_0_FFF_1x400.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:20	207/207	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_0_ffffFF_1x400.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_0_ffffFF_1x400.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:20	24743/24743	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/control_imgs.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/images/control_imgs.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm.css?ver=5.9.3)
10:21:20	335/335	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:20	332/332	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:20	459244/459244	---M--	200	added ('OK')	font/woff	date:Mon,%2006%20Nov%202023%2014:17:27%20GMT	https://be-it.com.mx/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://be-it.com.mx/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.0.1)
10:21:22	6922/6922	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_222222_256x240.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_222222_256x240.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:22	6999/6999	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_888888_256x240.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_888888_256x240.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:22	6992/6992	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_454545_256x240.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_454545_256x240.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:22	4549/4549	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_2e83ff_256x240.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_2e83ff_256x240.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:22	4549/4549	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_cd0a0a_256x240.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-icons_cd0a0a_256x240.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:23	212/212	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
10:21:23	230/230	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2022:52:28%20GMT	http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_flat_60_c8c8c8_40x100.png	C:/bck/macsoftware/be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/images/ui-bg_flat_60_c8c8c8_40x100.png	(from http://be-it.com.mx/wp-content/plugins/integration-dynamics/resources/front/css/wordpresscrm-jqueryui-css.css?ver=5.9.3)
